state,regional_division,population,article_title,revision_id,article_quality
Minnesota,West North Central,5711471,"St. Martin, Minnesota",1165902918,C
Minnesota,West North Central,5711471,"St. Marys Point, Minnesota",1165902934,C
Minnesota,West North Central,5711471,"St. Michael, Minnesota",1174774453,C
Minnesota,West North Central,5711471,"St. Paul Park, Minnesota",1165902951,C
Minnesota,West North Central,5711471,"St. Peter, Minnesota",1177438640,C
Minnesota,West North Central,5711471,"St. Rosa, Minnesota",1165902982,Start
Minnesota,West North Central,5711471,"St. Stephen, Minnesota",1165902984,C
Minnesota,West North Central,5711471,"St. Vincent, Minnesota",1165902994,C
Minnesota,West North Central,5711471,"Stacy, Minnesota",1173705341,C
Minnesota,West North Central,5711471,"Staples, Minnesota",1170365867,C
Minnesota,West North Central,5711471,"Starbuck, Minnesota",1165903070,C
Minnesota,West North Central,5711471,"Steen, Minnesota",1165903122,C
Minnesota,West North Central,5711471,"Stephen, Minnesota",1165903126,C
Minnesota,West North Central,5711471,"Stewart, Minnesota",1165903157,C
Minnesota,West North Central,5711471,"Stewartville, Minnesota",1165903169,C
Minnesota,West North Central,5711471,"Stillwater, Minnesota",1165903182,C
Minnesota,West North Central,5711471,"Stockton, Minnesota",1165903218,C
Minnesota,West North Central,5711471,"Storden, Minnesota",1179094387,C
Minnesota,West North Central,5711471,"Strandquist, Minnesota",1165903258,C
Minnesota,West North Central,5711471,"Strathcona, Minnesota",1165903281,Start
Minnesota,West North Central,5711471,"Sturgeon Lake, Minnesota",1165903340,C
Minnesota,West North Central,5711471,"Sunburg, Minnesota",1165903446,Start
Minnesota,West North Central,5711471,"Sunfish Lake, Minnesota",1165903455,C
Minnesota,West North Central,5711471,"Swanville, Minnesota",1165903539,C
Minnesota,West North Central,5711471,"Taconite, Minnesota",1167306549,C
Minnesota,West North Central,5711471,"Tamarack, Minnesota",1165903683,C
Minnesota,West North Central,5711471,"Taopi, Minnesota",1167306805,C
Minnesota,West North Central,5711471,"Taunton, Minnesota",1165903733,C
Minnesota,West North Central,5711471,"Taylors Falls, Minnesota",1165903765,C
Minnesota,West North Central,5711471,"Tenstrike, Minnesota",1165903953,Start
Minnesota,West North Central,5711471,"Thief River Falls, Minnesota",1166030094,C
Minnesota,West North Central,5711471,"Tintah, Minnesota",1165904454,Start
Minnesota,West North Central,5711471,"Tonka Bay, Minnesota",1168622762,C
Minnesota,West North Central,5711471,"Tower, Minnesota",1173505210,GA
Minnesota,West North Central,5711471,"Tracy, Minnesota",1162259151,C
Minnesota,West North Central,5711471,"Trail, Minnesota",1165904790,C
Minnesota,West North Central,5711471,"Trimont, Minnesota",1165904853,C
Minnesota,West North Central,5711471,"Trommald, Minnesota",1165904886,C
Minnesota,West North Central,5711471,"Trosky, Minnesota",1165904888,GA
Minnesota,West North Central,5711471,"Truman, Minnesota",1165904938,GA
Minnesota,West North Central,5711471,"Turtle River, Minnesota",1165905016,Start
Minnesota,West North Central,5711471,"Twin Lakes, Minnesota",1149655176,Stub
Minnesota,West North Central,5711471,"Twin Valley, Minnesota",1165905044,C
Minnesota,West North Central,5711471,"Two Harbors, Minnesota",1167971914,C
Minnesota,West North Central,5711471,"Tyler, Minnesota",1165905079,C
Minnesota,West North Central,5711471,"Ulen, Minnesota",1163694427,C
Minnesota,West North Central,5711471,"Underwood, Minnesota",1165905154,GA
Minnesota,West North Central,5711471,"Upsala, Minnesota",1165905298,C
Minnesota,West North Central,5711471,"Urbank, Minnesota",1165905932,Start
Minnesota,West North Central,5711471,"Utica, Minnesota",1175855184,C
Minnesota,West North Central,5711471,"Vadnais Heights, Minnesota",1154213914,C
Minnesota,West North Central,5711471,"Vergas, Minnesota",1165906114,GA
Minnesota,West North Central,5711471,"Vermillion, Minnesota",1165906128,Start
Minnesota,West North Central,5711471,"Verndale, Minnesota",1165906143,C
Minnesota,West North Central,5711471,"Vernon Center, Minnesota",1165906148,C
Minnesota,West North Central,5711471,"Vesta, Minnesota",1165906190,GA
Minnesota,West North Central,5711471,"Victoria, Minnesota",1165906218,GA
Minnesota,West North Central,5711471,"Viking, Minnesota",1165906261,C
Minnesota,West North Central,5711471,"Villard, Minnesota",1165906270,GA
Minnesota,West North Central,5711471,"Vining, Minnesota",1165906290,GA
Minnesota,West North Central,5711471,"Virginia, Minnesota",1176639901,C
Minnesota,West North Central,5711471,"Wabasha, Minnesota",1165906347,C
Minnesota,West North Central,5711471,"Wabasso, Minnesota",1176952307,GA
Minnesota,West North Central,5711471,"Waconia, Minnesota",1177355783,C
Minnesota,West North Central,5711471,"Wadena, Minnesota",1178870081,GA
Minnesota,West North Central,5711471,"Wahkon, Minnesota",1165906391,C
Minnesota,West North Central,5711471,"Waite Park, Minnesota",1165906400,GA
Minnesota,West North Central,5711471,"Waldorf, Minnesota",1165906424,C
Minnesota,West North Central,5711471,"Walker, Minnesota",1177318564,C
Minnesota,West North Central,5711471,"Walnut Grove, Minnesota",1162227093,C
Minnesota,West North Central,5711471,"Walters, Minnesota",1165906538,C
Minnesota,West North Central,5711471,"Waltham, Minnesota",1165906553,Start
Minnesota,West North Central,5711471,"Wanamingo, Minnesota",1133850898,C
Minnesota,West North Central,5711471,"Wanda, Minnesota",1165906574,GA
Minnesota,West North Central,5711471,"Warba, Minnesota",1165906591,C
Minnesota,West North Central,5711471,"Warren, Minnesota",1178454946,C
Minnesota,West North Central,5711471,"Warroad, Minnesota",1178204845,C
Minnesota,West North Central,5711471,"Waseca, Minnesota",1173724891,C
Minnesota,West North Central,5711471,"Watertown, Minnesota",1165906762,GA
Minnesota,West North Central,5711471,"Waterville, Minnesota",1178585272,C
Minnesota,West North Central,5711471,"Watkins, Minnesota",1165906794,C
Minnesota,West North Central,5711471,"Watson, Minnesota",1172231784,C
Minnesota,West North Central,5711471,"Waubun, Minnesota",1165906812,C
Minnesota,West North Central,5711471,"Waverly, Minnesota",1144036352,GA
Minnesota,West North Central,5711471,"Wayzata, Minnesota",1171177331,B
Minnesota,West North Central,5711471,"Welcome, Minnesota",1165907010,C
Minnesota,West North Central,5711471,"Wells, Minnesota",1175251509,C
Minnesota,West North Central,5711471,"Wendell, Minnesota",1165907066,C
Minnesota,West North Central,5711471,"West Concord, Minnesota",1165907130,C
Minnesota,West North Central,5711471,"West St. Paul, Minnesota",1176446404,C
Minnesota,West North Central,5711471,"West Union, Minnesota",1172518265,C
Minnesota,West North Central,5711471,"Westbrook, Minnesota",1165907265,C
Minnesota,West North Central,5711471,"Westport, Minnesota",1165907336,GA
Minnesota,West North Central,5711471,"Whalan, Minnesota",1165907377,C
Minnesota,West North Central,5711471,"Wheaton, Minnesota",1165907423,GA
Minnesota,West North Central,5711471,"White Bear Lake, Minnesota",1165907446,C
Minnesota,West North Central,5711471,"Wilder, Minnesota",1165907602,C
Minnesota,West North Central,5711471,"Willernie, Minnesota",1165907668,Start
Minnesota,West North Central,5711471,"Williams, Minnesota",1165907696,C
Minnesota,West North Central,5711471,"Willmar, Minnesota",1167462288,GA
Minnesota,West North Central,5711471,"Willow River, Minnesota",1165907828,C
Minnesota,West North Central,5711471,"Wilmont, Minnesota",1165907871,C
Minnesota,West North Central,5711471,"Wilton, Minnesota",1165907931,Start
Minnesota,West North Central,5711471,"Windom, Minnesota",1177438439,C
Minnesota,West North Central,5711471,"Winger, Minnesota",1174852630,C
Minnesota,West North Central,5711471,"Winnebago, Minnesota",1165908047,C
Minnesota,West North Central,5711471,"Winona, Minnesota",1178886347,C
Minnesota,West North Central,5711471,"Winsted, Minnesota",1168624372,GA
Minnesota,West North Central,5711471,"Winthrop, Minnesota",1162765735,C
Minnesota,West North Central,5711471,"Winton, Minnesota",1165908168,GA
Minnesota,West North Central,5711471,"Wolf Lake, Minnesota",1165908224,Start
Minnesota,West North Central,5711471,"Wolverton, Minnesota",1165908249,C
Minnesota,West North Central,5711471,"Wood Lake, Minnesota",1165908271,GA
Minnesota,West North Central,5711471,"Woodbury, Minnesota",1178686200,GA
Minnesota,West North Central,5711471,"Woodland, Minnesota",1165908388,C
Minnesota,West North Central,5711471,"Woodstock, Minnesota",1165908434,GA
Minnesota,West North Central,5711471,"Worthington, Minnesota",1177110903,C
Minnesota,West North Central,5711471,"Wrenshall, Minnesota",1175403437,C
Minnesota,West North Central,5711471,"Wright, Minnesota",1165908535,C
Minnesota,West North Central,5711471,"Wykoff, Minnesota",1165908545,C
Minnesota,West North Central,5711471,"Wyoming, Minnesota",1165908568,C
Minnesota,West North Central,5711471,"Zemple, Minnesota",1165908695,C
Minnesota,West North Central,5711471,"Zimmerman, Minnesota",1178786675,C
Minnesota,West North Central,5711471,"Zumbro Falls, Minnesota",1165908705,C
Minnesota,West North Central,5711471,"Zumbrota, Minnesota",1170033989,C
Mississippi,East South Central,2949586,"Abbeville, Mississippi",1171172603,C
Mississippi,East South Central,2949586,"Aberdeen, Mississippi",1175928422,C
Mississippi,East South Central,2949586,"Ackerman, Mississippi",1176439920,C
Mississippi,East South Central,2949586,"Algoma, Mississippi",1165909691,C
Mississippi,East South Central,2949586,"Alligator, Mississippi",1177526116,GA
Mississippi,East South Central,2949586,"Amory, Mississippi",1179170246,C
Mississippi,East South Central,2949586,"Anguilla, Mississippi",1165910027,Start
Mississippi,East South Central,2949586,"Arcola, Mississippi",1166014458,C
Mississippi,East South Central,2949586,"Artesia, Mississippi",1166014552,C
Mississippi,East South Central,2949586,"Ashland, Mississippi",1169346264,C
Mississippi,East South Central,2949586,"Baldwyn, Mississippi",1159321411,C
Mississippi,East South Central,2949586,"Bassfield, Mississippi",1166015127,C
Mississippi,East South Central,2949586,"Batesville, Mississippi",1165508580,C
Mississippi,East South Central,2949586,"Bay Springs, Mississippi",1165508673,GA
Mississippi,East South Central,2949586,"Bay St. Louis, Mississippi",1165508676,C
Mississippi,East South Central,2949586,"Beaumont, Mississippi",1166015216,C
Mississippi,East South Central,2949586,"Beauregard, Mississippi",1166535932,Start
Mississippi,East South Central,2949586,"Belmont, Mississippi",1166015360,Start
Mississippi,East South Central,2949586,"Belzoni, Mississippi",1171881325,C
Mississippi,East South Central,2949586,"Benoit, Mississippi",1166015411,GA
Mississippi,East South Central,2949586,"Bentonia, Mississippi",1166015451,GA
Mississippi,East South Central,2949586,"Beulah, Mississippi",1166015620,C
Mississippi,East South Central,2949586,"Big Creek, Mississippi",1166609964,Start
Mississippi,East South Central,2949586,"Biloxi, Mississippi",1178409885,C
Mississippi,East South Central,2949586,"Blue Mountain, Mississippi",1176353981,C
Mississippi,East South Central,2949586,"Blue Springs, Mississippi",1166612915,C
Mississippi,East South Central,2949586,"Bolton, Mississippi",1166015971,C
Mississippi,East South Central,2949586,"Booneville, Mississippi",1165536657,C
Mississippi,East South Central,2949586,"Boyle, Mississippi",1166016102,C
Mississippi,East South Central,2949586,"Brandon, Mississippi",1168136126,C
Mississippi,East South Central,2949586,"Braxton, Mississippi",1177278133,C
Mississippi,East South Central,2949586,"Brookhaven, Mississippi",1171428699,GA
Mississippi,East South Central,2949586,"Brooksville, Mississippi",1170356067,C
Mississippi,East South Central,2949586,"Bruce, Mississippi",1166016559,C
Mississippi,East South Central,2949586,"Bude, Mississippi",1166016722,C
Mississippi,East South Central,2949586,"Burnsville, Mississippi",1144657161,C
Mississippi,East South Central,2949586,"Byhalia, Mississippi",1177186041,C
Mississippi,East South Central,2949586,"Byram, Mississippi",1165537849,C
Mississippi,East South Central,2949586,"Caledonia, Mississippi",1166017001,C
Mississippi,East South Central,2949586,"Calhoun City, Mississippi",1166037643,C
Mississippi,East South Central,2949586,"Canton, Mississippi",1167173426,C
Mississippi,East South Central,2949586,"Carrollton, Mississippi",1175966680,C
Mississippi,East South Central,2949586,"Carthage, Mississippi",1177345975,C
Mississippi,East South Central,2949586,"Cary, Mississippi",1166017376,Start
Mississippi,East South Central,2949586,"Centreville, Mississippi",1166356896,C
Mississippi,East South Central,2949586,"Charleston, Mississippi",1165539019,C
Mississippi,East South Central,2949586,"Chunky, Mississippi",1179492477,C
Mississippi,East South Central,2949586,"Clarksdale, Mississippi",1179487820,C
Mississippi,East South Central,2949586,"Cleveland, Mississippi",1176951374,C
Mississippi,East South Central,2949586,"Clinton, Mississippi",1147937258,C
Mississippi,East South Central,2949586,"Coahoma, Mississippi",1178956177,C
Mississippi,East South Central,2949586,"Coffeeville, Mississippi",1166018337,Start
Mississippi,East South Central,2949586,"Coldwater, Mississippi",1166018396,C
Mississippi,East South Central,2949586,"Collins, Mississippi",1165644775,C
Mississippi,East South Central,2949586,"Columbia, Mississippi",1165644878,GA
Mississippi,East South Central,2949586,"Columbus, Mississippi",1166185100,C
Mississippi,East South Central,2949586,"Como, Mississippi",1166018663,C
Mississippi,East South Central,2949586,"Corinth, Mississippi",1167803877,C
Mississippi,East South Central,2949586,"Courtland, Mississippi",1168110803,Start
Mississippi,East South Central,2949586,"Crawford, Mississippi",1174330344,Start
Mississippi,East South Central,2949586,"Crenshaw, Mississippi",1166066074,C
Mississippi,East South Central,2949586,"Crosby, Mississippi",1166066125,Start
Mississippi,East South Central,2949586,"Crowder, Mississippi",1166066163,Start
Mississippi,East South Central,2949586,"Cruger, Mississippi",1166066191,C
Mississippi,East South Central,2949586,"Crystal Springs, Mississippi",1168636912,C
Mississippi,East South Central,2949586,"D'Iberville, Mississippi",1175768805,C
Mississippi,East South Central,2949586,"D'Lo, Mississippi",1166066297,C
Mississippi,East South Central,2949586,"De Kalb, Mississippi",1166066506,C
Mississippi,East South Central,2949586,"Decatur, Mississippi",1167173891,Start
Mississippi,East South Central,2949586,"Derma, Mississippi",1166066746,Start
Mississippi,East South Central,2949586,"Diamondhead, Mississippi",1150129923,C
Mississippi,East South Central,2949586,"Doddsville, Mississippi",1166066981,GA
Mississippi,East South Central,2949586,"Drew, Mississippi",1166877462,B
Mississippi,East South Central,2949586,"Duck Hill, Mississippi",1178799857,C
Mississippi,East South Central,2949586,"Dumas, Mississippi",1170521349,Start
Mississippi,East South Central,2949586,"Duncan, Mississippi",1166067115,C
Mississippi,East South Central,2949586,"Durant, Mississippi",1165647456,GA
Mississippi,East South Central,2949586,"Ecru, Mississippi",1166067445,Start
Mississippi,East South Central,2949586,"Eden, Mississippi",1166992234,C
Mississippi,East South Central,2949586,"Edwards, Mississippi",1157605417,C
Mississippi,East South Central,2949586,"Ellisville, Mississippi",1179356372,C
Mississippi,East South Central,2949586,"Enterprise, Clarke County, Mississippi",1166067739,C
Mississippi,East South Central,2949586,"Ethel, Mississippi",1166067844,Start
Mississippi,East South Central,2949586,"Eupora, Mississippi",1165650888,C
Mississippi,East South Central,2949586,"Falcon, Mississippi",1176361787,Start
Mississippi,East South Central,2949586,"Falkner, Mississippi",1166068051,Start
Mississippi,East South Central,2949586,"Farmington, Mississippi",1166068099,Start
Mississippi,East South Central,2949586,"Fayette, Mississippi",1169905013,C
Mississippi,East South Central,2949586,"Flora, Mississippi",1166068318,C
Mississippi,East South Central,2949586,"Florence, Mississippi",1165746999,Start
Mississippi,East South Central,2949586,"Flowood, Mississippi",1171249078,C
Mississippi,East South Central,2949586,"Forest, Mississippi",1165747140,C
Mississippi,East South Central,2949586,"French Camp, Mississippi",1166068806,C
Mississippi,East South Central,2949586,"Friars Point, Mississippi",1179548228,C
Mississippi,East South Central,2949586,"Fulton, Mississippi",1167951191,C
Mississippi,East South Central,2949586,"Gattman, Mississippi",1167019864,Start
Mississippi,East South Central,2949586,"Gautier, Mississippi",1165747791,C
Mississippi,East South Central,2949586,"Georgetown, Mississippi",1166069196,C
Mississippi,East South Central,2949586,"Glen, Mississippi",1166069475,C
Mississippi,East South Central,2949586,"Glendora, Mississippi",1167021562,C
Mississippi,East South Central,2949586,"Gloster, Mississippi",1130432586,C
Mississippi,East South Central,2949586,"Gluckstadt, Mississippi",1155969925,C
Mississippi,East South Central,2949586,"Golden, Mississippi",1166069521,C
Mississippi,East South Central,2949586,"Goodman, Mississippi",1174868009,C
Mississippi,East South Central,2949586,"Greenville, Mississippi",1178595232,C
Mississippi,East South Central,2949586,"Greenwood, Mississippi",1167783753,C
Mississippi,East South Central,2949586,"Grenada, Mississippi",1178595421,C
Mississippi,East South Central,2949586,"Gulfport, Mississippi",1179317199,GA
Mississippi,East South Central,2949586,"Gunnison, Mississippi",1166180242,C
Mississippi,East South Central,2949586,"Guntown, Mississippi",1176861506,C
Mississippi,East South Central,2949586,"Hatley, Mississippi",1166180702,Start
Mississippi,East South Central,2949586,"Hattiesburg, Mississippi",1177430837,C
Mississippi,East South Central,2949586,"Hazlehurst, Mississippi",1165749558,GA
Mississippi,East South Central,2949586,"Heidelberg, Mississippi",1179418694,C
Mississippi,East South Central,2949586,"Hernando, Mississippi",1172547691,C
Mississippi,East South Central,2949586,"Hickory Flat, Mississippi",1166180945,C
Mississippi,East South Central,2949586,"Hickory, Mississippi",1166180960,C
Mississippi,East South Central,2949586,"Hollandale, Mississippi",1165750216,C
Mississippi,East South Central,2949586,"Holly Springs, Mississippi",1165750254,GA
Mississippi,East South Central,2949586,"Horn Lake, Mississippi",1165750404,C
Mississippi,East South Central,2949586,"Houston, Mississippi",1161479292,C
Mississippi,East South Central,2949586,"Indianola, Mississippi",1173749164,GA
Mississippi,East South Central,2949586,"Inverness, Mississippi",1168110955,C
Mississippi,East South Central,2949586,"Isola, Mississippi",1168111038,C
Mississippi,East South Central,2949586,"Itta Bena, Mississippi",1165750966,GA
Mississippi,East South Central,2949586,"Iuka, Mississippi",1175721491,C
Mississippi,East South Central,2949586,"Jackson, Mississippi",1179668204,B
Mississippi,East South Central,2949586,"Jonestown, Mississippi",321451964,Stub
Mississippi,East South Central,2949586,"Jumpertown, Mississippi",1166182116,C
Mississippi,East South Central,2949586,"Kilmichael, Mississippi",1175145640,C
Mississippi,East South Central,2949586,"Kosciusko, Mississippi",1177468238,C
Mississippi,East South Central,2949586,"Kossuth, Mississippi",1167291748,Start
Mississippi,East South Central,2949586,"Lake, Mississippi",1166205360,C
Mississippi,East South Central,2949586,"Lambert, Mississippi",1166205450,C
Mississippi,East South Central,2949586,"Laurel, Mississippi",1175429757,C
Mississippi,East South Central,2949586,"Leakesville, Mississippi",1157006218,C
Mississippi,East South Central,2949586,"Learned, Mississippi",1179263613,C
Mississippi,East South Central,2949586,"Leland, Mississippi",1175143027,GA
Mississippi,East South Central,2949586,"Lena, Mississippi",1167418158,Start
Mississippi,East South Central,2949586,"Lexington, Mississippi",1166048386,C
Mississippi,East South Central,2949586,"Liberty, Mississippi",1165890235,C
Mississippi,East South Central,2949586,"Long Beach, Mississippi",1165891260,C
Mississippi,East South Central,2949586,"Louin, Mississippi",1166206322,C
Mississippi,East South Central,2949586,"Louise, Mississippi",1166206339,C
Mississippi,East South Central,2949586,"Louisville, Mississippi",1165891449,GA
Mississippi,East South Central,2949586,"Lucedale, Mississippi",1165891572,C
Mississippi,East South Central,2949586,"Lula, Mississippi",1166206485,GA
Mississippi,East South Central,2949586,"Lumberton, Mississippi",1165891602,Start
Mississippi,East South Central,2949586,"Lyon, Mississippi",1166206587,C
Mississippi,East South Central,2949586,"Maben, Mississippi",1166206604,C
Mississippi,East South Central,2949586,"Macon, Mississippi",1178023135,GA
Mississippi,East South Central,2949586,"Madison, Mississippi",1167179287,C
Mississippi,East South Central,2949586,"Magee, Mississippi",1165891814,C
Mississippi,East South Central,2949586,"Magnolia, Mississippi",1178198025,C
Mississippi,East South Central,2949586,"Mantachie, Mississippi",1166206793,C
Mississippi,East South Central,2949586,"Mantee, Mississippi",1167334236,C
Mississippi,East South Central,2949586,"Marietta, Mississippi",1171339790,Start
Mississippi,East South Central,2949586,"Marion, Mississippi",1166665157,GA
Mississippi,East South Central,2949586,"Marks, Mississippi",1165892293,C
Mississippi,East South Central,2949586,"Mathiston, Mississippi",1166207187,Start
Mississippi,East South Central,2949586,"Mayersville, Mississippi",1168832356,GA
Mississippi,East South Central,2949586,"McComb, Mississippi",1176138949,C
Mississippi,East South Central,2949586,"McCool, Mississippi",1166207311,C
Mississippi,East South Central,2949586,"McLain, Mississippi",1165892861,C
Mississippi,East South Central,2949586,"Meadville, Mississippi",1166207393,C
Mississippi,East South Central,2949586,"Mendenhall, Mississippi",1165893159,C
Mississippi,East South Central,2949586,"Meridian, Mississippi",1178791724,GA
Mississippi,East South Central,2949586,"Merigold, Mississippi",1176731143,GA
Mississippi,East South Central,2949586,"Metcalfe, Mississippi",1168286765,Start
Mississippi,East South Central,2949586,"Mize, Mississippi",1166208106,Start
Mississippi,East South Central,2949586,"Monticello, Mississippi",1150127407,C
Mississippi,East South Central,2949586,"Montrose, Mississippi",1166208373,C
Mississippi,East South Central,2949586,"Moorhead, Mississippi",1165894193,C
Mississippi,East South Central,2949586,"Morgan City, Mississippi",1168111182,C
Mississippi,East South Central,2949586,"Morton, Mississippi",1165894398,C
Mississippi,East South Central,2949586,"Moss Point, Mississippi",1170005970,C
Mississippi,East South Central,2949586,"Mound Bayou, Mississippi",1176247638,C
Mississippi,East South Central,2949586,"Mount Olive, Mississippi",1166208741,C
Mississippi,East South Central,2949586,"Myrtle, Mississippi",1166208876,C
Mississippi,East South Central,2949586,"Natchez, Mississippi",1176273871,B
Mississippi,East South Central,2949586,"Nettleton, Mississippi",1171850661,Start
Mississippi,East South Central,2949586,"New Albany, Mississippi",1178264379,C
Mississippi,East South Central,2949586,"New Augusta, Mississippi",1166209013,Start
Mississippi,East South Central,2949586,"New Hebron, Mississippi",1166209176,Start
Mississippi,East South Central,2949586,"New Houlka, Mississippi",1149068502,GA
Mississippi,East South Central,2949586,"Newton, Mississippi",1167174150,C
Mississippi,East South Central,2949586,"North Carrollton, Mississippi",1166209700,C
Mississippi,East South Central,2949586,"Noxapater, Mississippi",1166209899,C
Mississippi,East South Central,2949586,"Oakland, Mississippi",1166210021,C
Mississippi,East South Central,2949586,"Ocean Springs, Mississippi",1166676213,C
Mississippi,East South Central,2949586,"Okolona, Mississippi",1165896467,C
Mississippi,East South Central,2949586,"Olive Branch, Mississippi",1177971696,GA
Mississippi,East South Central,2949586,"Osyka, Mississippi",1166210751,Start
Mississippi,East South Central,2949586,"Oxford, Mississippi",1176927525,C
Mississippi,East South Central,2949586,"Pace, Mississippi",1166210831,C
Mississippi,East South Central,2949586,"Pachuta, Mississippi",1166210833,C
Mississippi,East South Central,2949586,"Paden, Mississippi",1167456347,Start
Mississippi,East South Central,2949586,"Pascagoula, Mississippi",1178185702,C
Mississippi,East South Central,2949586,"Pass Christian, Mississippi",1154792193,C
Mississippi,East South Central,2949586,"Pearl, Mississippi",1177063812,C
Mississippi,East South Central,2949586,"Pelahatchie, Mississippi",1166211098,Start
Mississippi,East South Central,2949586,"Petal, Mississippi",1149095141,C
Mississippi,East South Central,2949586,"Philadelphia, Mississippi",1165897719,C
Mississippi,East South Central,2949586,"Picayune, Mississippi",1177395530,C
Mississippi,East South Central,2949586,"Pickens, Mississippi",1177263131,GA
Mississippi,East South Central,2949586,"Pittsboro, Mississippi",1167496527,C
Mississippi,East South Central,2949586,"Plantersville, Mississippi",1166229058,Start
Mississippi,East South Central,2949586,"Polkville, Mississippi",1166229173,Start
Mississippi,East South Central,2949586,"Pontotoc, Mississippi",1177812595,C
Mississippi,East South Central,2949586,"Pope, Mississippi",1168110726,Start
Mississippi,East South Central,2949586,"Poplarville, Mississippi",1175764330,C
Mississippi,East South Central,2949586,"Port Gibson, Mississippi",1171660195,GA
Mississippi,East South Central,2949586,"Potts Camp, Mississippi",1166229314,C
Mississippi,East South Central,2949586,"Prentiss, Mississippi",1178405632,C
Mississippi,East South Central,2949586,"Puckett, Mississippi",1167501048,C
Mississippi,East South Central,2949586,"Purvis, Mississippi",1178150820,C
Mississippi,East South Central,2949586,"Quitman, Mississippi",1165899040,C
Mississippi,East South Central,2949586,"Raleigh, Mississippi",1167377046,C
Mississippi,East South Central,2949586,"Raymond, Mississippi",1167174781,C
Mississippi,East South Central,2949586,"Renova, Mississippi",1166229745,C
Mississippi,East South Central,2949586,"Richland, Mississippi",1149069143,C
Mississippi,East South Central,2949586,"Richton, Mississippi",1166229869,Start
Mississippi,East South Central,2949586,"Ridgeland, Mississippi",1174434800,C
Mississippi,East South Central,2949586,"Rienzi, Mississippi",1166229938,Start
Mississippi,East South Central,2949586,"Ripley, Mississippi",1176739171,C
Mississippi,East South Central,2949586,"Rolling Fork, Mississippi",1175378443,GA
Mississippi,East South Central,2949586,"Rosedale, Mississippi",1165900246,C
Mississippi,East South Central,2949586,"Roxie, Mississippi",1166230354,C
Mississippi,East South Central,2949586,"Ruleville, Mississippi",1165900435,GA
Mississippi,East South Central,2949586,"Sallis, Mississippi",1166230608,C
Mississippi,East South Central,2949586,"Saltillo, Mississippi",1160194218,C
Mississippi,East South Central,2949586,"Sandersville, Mississippi",1166230660,GA
Mississippi,East South Central,2949586,"Sardis, Mississippi",1166230728,C
Mississippi,East South Central,2949586,"Satartia, Mississippi",1175056953,GA
Mississippi,East South Central,2949586,"Schlater, Mississippi",1166230790,C
Mississippi,East South Central,2949586,"Scooba, Mississippi",1149069471,C
Mississippi,East South Central,2949586,"Sebastopol, Mississippi",1178492137,C
Mississippi,East South Central,2949586,"Seminary, Mississippi",1177927969,C
Mississippi,East South Central,2949586,"Senatobia, Mississippi",1178892650,C
Mississippi,East South Central,2949586,"Shannon, Mississippi",1166231088,C
Mississippi,East South Central,2949586,"Shaw, Mississippi",1165901460,C
Mississippi,East South Central,2949586,"Shelby, Mississippi",1165901501,C
Mississippi,East South Central,2949586,"Sherman, Mississippi",1166231211,C
Mississippi,East South Central,2949586,"Shubuta, Mississippi",1166231261,C
Mississippi,East South Central,2949586,"Shuqualak, Mississippi",1178022524,C
Mississippi,East South Central,2949586,"Sidon, Mississippi",1166231316,C
Mississippi,East South Central,2949586,"Silver City, Mississippi",1168751027,C
Mississippi,East South Central,2949586,"Silver Creek, Mississippi",1166231353,GA
Mississippi,East South Central,2949586,"Slate Springs, Mississippi",1167672953,C
Mississippi,East South Central,2949586,"Sledge, Mississippi",1166231436,C
Mississippi,East South Central,2949586,"Smithville, Mississippi",1174701419,GA
Mississippi,East South Central,2949586,"Snow Lake Shores, Mississippi",1166231502,GA
Mississippi,East South Central,2949586,"Soso, Mississippi",1149069649,GA
Mississippi,East South Central,2949586,"Southaven, Mississippi",1171680998,C
Mississippi,East South Central,2949586,"Starkville, Mississippi",1178420585,GA
Mississippi,East South Central,2949586,"State Line, Mississippi",1165903081,C
Mississippi,East South Central,2949586,"Stonewall, Mississippi",1166330579,C
Mississippi,East South Central,2949586,"Sturgis, Mississippi",1166330718,C
Mississippi,East South Central,2949586,"Summit, Mississippi",1166330804,C
Mississippi,East South Central,2949586,"Sumner, Mississippi",1167220165,C
Mississippi,East South Central,2949586,"Sumrall, Mississippi",1174516979,GA
Mississippi,East South Central,2949586,"Sunflower, Mississippi",1166330873,Start
Mississippi,East South Central,2949586,"Sylvarena, Mississippi",1167680595,Start
Mississippi,East South Central,2949586,"Taylor, Mississippi",1175851900,Start
Mississippi,East South Central,2949586,"Taylorsville, Mississippi",1166331155,C
Mississippi,East South Central,2949586,"Tchula, Mississippi",1166331165,GA
Mississippi,East South Central,2949586,"Terry, Mississippi",1149069811,C
Mississippi,East South Central,2949586,"Thaxton, Mississippi",1149069816,Start
Mississippi,East South Central,2949586,"Tillatoba, Mississippi",1166331370,Start
Mississippi,East South Central,2949586,"Tishomingo, Mississippi",1149069841,C
Mississippi,East South Central,2949586,"Toccopola, Mississippi",1172520121,Start
Mississippi,East South Central,2949586,"Tremont, Mississippi",1166331563,C
Mississippi,East South Central,2949586,"Tunica, Mississippi",1171097017,C
Mississippi,East South Central,2949586,"Tupelo, Mississippi",1177706007,B
Mississippi,East South Central,2949586,"Tutwiler, Mississippi",1166331785,C
Mississippi,East South Central,2949586,"Tylertown, Mississippi",1166331817,C
